"preview_id","source_kind","ds_move_id","animation_reference","ds_animation_path","preview_mp4","preview_gif","render_status","representative_move_id","representative_move_name","usage_count","notes"
"anim_0888","hg-engine-script","888","animations/hg-engine/gen9/888.s","animations/hg-engine/gen9/888.s","docs/approval/previews/mp4/anim_0888.mp4","docs/approval/previews/gif/anim_0888.gif","pending","SPEEDWEED","Speed Weed","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0889","hg-engine-script","889","animations/hg-engine/gen9/889.s","animations/hg-engine/gen9/889.s","docs/approval/previews/mp4/anim_0889.mp4","docs/approval/previews/gif/anim_0889.gif","pending","HOARFROSTTIDE","Hoarfrost Tide","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0890","hg-engine-script","890","animations/hg-engine/gen9/890.s","animations/hg-engine/gen9/890.s","docs/approval/previews/mp4/anim_0890.mp4","docs/approval/previews/gif/anim_0890.gif","pending","ROUNDABOUT","Roundabout","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0891","hg-engine-script","891","animations/hg-engine/gen9/891.s","animations/hg-engine/gen9/891.s","docs/approval/previews/mp4/anim_0891.mp4","docs/approval/previews/gif/anim_0891.gif","pending","WORMHOLE","Wormhole","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0893","hg-engine-script","893","animations/hg-engine/gen9/893.s","animations/hg-engine/gen9/893.s","docs/approval/previews/mp4/anim_0893.mp4","docs/approval/previews/gif/anim_0893.gif","pending","TETRAJECTILE","Tetrajectile","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0896","hg-engine-script","896","animations/hg-engine/gen9/896.s","animations/hg-engine/gen9/896.s","docs/approval/previews/mp4/anim_0896.mp4","docs/approval/previews/gif/anim_0896.gif","pending","MOVE_WILD_SWING","Wild Swing","18","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0899","hg-engine-script","899","animations/hg-engine/gen9/899.s","animations/hg-engine/gen9/899.s","docs/approval/previews/mp4/anim_0899.mp4","docs/approval/previews/gif/anim_0899.gif","pending","MOVE_FLAME_TONGUE","Flame Tongue","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0901","hg-engine-script","901","animations/hg-engine/gen9/901.s","animations/hg-engine/gen9/901.s","docs/approval/previews/mp4/anim_0901.mp4","docs/approval/previews/gif/anim_0901.gif","pending","DECAYDRAIN","Decay Drain","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0903","hg-engine-script","903","animations/hg-engine/gen9/903.s","animations/hg-engine/gen9/903.s","docs/approval/previews/mp4/anim_0903.mp4","docs/approval/previews/gif/anim_0903.gif","pending","SPARKLEON","Sparkle On","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0905","hg-engine-script","905","animations/hg-engine/gen9/905.s","animations/hg-engine/gen9/905.s","docs/approval/previews/mp4/anim_0905.mp4","docs/approval/previews/gif/anim_0905.gif","pending","UPROOT","Uproot","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0908","hg-engine-script","908","animations/hg-engine/gen9/908.s","animations/hg-engine/gen9/908.s","docs/approval/previews/mp4/anim_0908.mp4","docs/approval/previews/gif/anim_0908.gif","pending","OVERENERGIZE","Overenergize","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0909","hg-engine-script","909","animations/hg-engine/gen9/909.s","animations/hg-engine/gen9/909.s","docs/approval/previews/mp4/anim_0909.mp4","docs/approval/previews/gif/anim_0909.gif","pending","PROBOPOG","Probopass PogChampion","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0911","hg-engine-script","911","animations/hg-engine/gen9/911.s","animations/hg-engine/gen9/911.s","docs/approval/previews/mp4/anim_0911.mp4","docs/approval/previews/gif/anim_0911.gif","pending","PRIMALSUN","Primal Sun","6","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0913","hg-engine-script","913","animations/hg-engine/gen9/913.s","animations/hg-engine/gen9/913.s","docs/approval/previews/mp4/anim_0913.mp4","docs/approval/previews/gif/anim_0913.gif","pending","CHAOSDUNK","Chaos Dunk","1","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0916","hg-engine-script","916","animations/hg-engine/gen9/916.s","animations/hg-engine/gen9/916.s","docs/approval/previews/mp4/anim_0916.mp4","docs/approval/previews/gif/anim_0916.gif","pending","DRAGONIFY","Dragonify","2","Render this hg-engine DS script once and reuse the capture for every mapped community move."
"anim_0920","hg-engine-script","920","animations/hg-engine/gen9/920.s","animations/hg-engine/gen9/920.s","docs/approval/previews/mp4/anim_0920.mp4","docs/approval/previews/gif/anim_0920.gif","pending","BUNRAKUBEATDOWN","Bunraku Beatdown","3","Render this hg-engine DS script once and reuse the capture for every mapped community move."
