"move_id","english_review_name","original_source_name","source_project","source_repo","source_commit","source_data_path","type","category","power","accuracy","pp","what_it_does","priority","target","contact","move_flags","effect_chance","status_effects","stat_changes","multi_hit_or_duration","recoil","drain_or_healing","switching_behavior","field_weather_terrain_behavior","source_description","source_uncertainty","mechanics_audit_status","audit_basis","animation_status","animation_reference","ds_animation_class","ds_animation_path","ds_move_id","port_action","animation_audit_notes","animation_manifest"
"SCATTERDUST","Scatterdust","Scatterdust","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Bug","Special","80","100","15","The user attacks by scattering a cloud of coarse debris. This may also lower the Speed stat of opposing Pokémon.","0","All adjacent foes","No","CanProtect","10%","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for SCATTERDUST.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"SWEETTOOTH","Sweet Tooth","Sweet Tooth","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Fairy","Physical","50","100","25","The target is bitten with sweet and sharp fangs. It may make the target flinch.","0","One adjacent Pokémon","Yes","Contact,CanProtect,Biting","30%","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","Pinned Data/move2anim.dat directly maps SWEETTOOTH to player-side animation ID 1158; the referenced animation records are stored in Data/PkmnAnimations.rxdata.","source-mapped cross-engine animation; not DS-native","source:Data/PkmnAnimations.rxdata#player=1158","","recreate/convert the mapped Pokémon Essentials (RGSS) battle animation for Platinum/hg-engine DS; preserve the source mapping as visual reference","Mapping semantics are source-certified by Data/Scripts/011_Battle/003_Scene/004_Scene_PlayAnimations.rb: move2anim[0] is player-side and move2anim[1] is opposing-side.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"SUPERNOVA","Impact Event","Impact Event","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Fire","Physical","200","100","5","The user creates a fiery explosion to inflict damage on those around it. The user faints upon using this move.","0","All adjacent Pokémon except the user","No","CanProtect,CanMirrorMove","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for SUPERNOVA.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"PEPPERSPRAY","Pepper Spray","Pepper Spray","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Grass","Special","85","100","15","The user unleashes a spray of spicy vapors at its target to attack. It may also leave the target with a burn.","0","One adjacent Pokémon","No","CanProtect,ThawsUser","30%","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for PEPPERSPRAY.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"TITANSWRATH","Titan's Wrath","Titan's Wrath","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Qmarks","Special","100","100","5","The damage is based on the user's highest plain, non-HP stat. The move's type is set by the user's type.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove,CannotMetronome","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for TITANSWRATH.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"SIRENSONG","Siren Song","Siren Song","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Water","Special","90","100","10","An ancient song appeals to the hearts of those listening. It may also induce sleep.","0","One adjacent Pokémon","No","CanProtect,Sound,CannotMetronome","10%","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for SIRENSONG.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"REBALANCING","Rebalancing","Rebalancing","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Fighting","Status","0","100","5","Buffs an ally or nerfs a foe by raising or sharply lowering their highest stat.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove,CannotMetronome","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for REBALANCING.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"FRIGIDMAW","Frigid Maw","Frigid Maw","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Ice","Physical","100","100","5","The user hunts down its foe with a deadly precision chomp, which lowers their speed.","0","One adjacent Pokémon","Yes","Contact,CanProtect,Biting,CannotMetronome","100%","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for FRIGIDMAW.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"MANADRAIN","Mana Drain","Mana Drain","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Dragon","Special","100","100","5","The user drains the life force from the target. This move heals the user by 50% of the damage dealt.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove,CannotMetronome","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for MANADRAIN.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"STEAMBURST","Steam Burst","Steam Burst","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Fire","Special","75","100","10","The user attacks by sending a spray of superheated steam towards its target. This move's power is boosted in the rain.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for STEAMBURST.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"QUESOBLAST","Queso Blast","Queso Blast","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Qmarks","Physical","30","100","5","Tacos filled with molten cheese fly at the target 3 to 5 times.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove,CannotMetronome","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for QUESOBLAST.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"CRIMSONSURGE","Crimson Surge","Crimson Surge","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Water","Special","60","100","10","After doing damage, the target is left poisoned regardless of other status effects.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","Pinned Data/move2anim.dat directly maps CRIMSONSURGE to player-side animation ID 1151 and opponent-side animation ID 1152; the referenced animation records are stored in Data/PkmnAnimations.rxdata.","source-mapped cross-engine animation; not DS-native","source:Data/PkmnAnimations.rxdata#player=1151;opponent=1152","","recreate/convert the mapped Pokémon Essentials (RGSS) battle animation for Platinum/hg-engine DS; preserve the source mapping as visual reference","Mapping semantics are source-certified by Data/Scripts/011_Battle/003_Scene/004_Scene_PlayAnimations.rb: move2anim[0] is player-side and move2anim[1] is opposing-side.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"THOUSANDFOLDS","Thousand Folds","Thousand Folds","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Steel","Physical","90","100","10","Deals damage even through Protect-style protection, then immediately removes the target's and its side's active protection effects. This clears Protect/Detect, Baneful Bunker, King's Shield, Obstruct, Spiky Shield, Crafty Shield, Mat Block, Quick Guard, and Wide Guard, allowing later attacks that turn to connect normally.","0 (normal priority)","One adjacent Pokémon (NearOther)","Yes","Contact; CanMirrorMove; Blade","Guaranteed protection removal when the move connects","None","None","No","None","None","None","None","A folded blade that tears through a target using Protect or Detect.","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for THOUSANDFOLDS.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"HARDDRIVECRASH","Hard Drive Crash","Hard Drive Crash","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Qmarks","Special","60","0","5","The user does an all-out attack, crashing its own hard drives. Lowers foe's PPs.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","Pinned Data/move2anim.dat directly maps HARDDRIVECRASH to player-side animation ID 1144; the referenced animation records are stored in Data/PkmnAnimations.rxdata.","source-mapped cross-engine animation; not DS-native","source:Data/PkmnAnimations.rxdata#player=1144","","recreate/convert the mapped Pokémon Essentials (RGSS) battle animation for Platinum/hg-engine DS; preserve the source mapping as visual reference","Mapping semantics are source-certified by Data/Scripts/011_Battle/003_Scene/004_Scene_PlayAnimations.rb: move2anim[0] is player-side and move2anim[1] is opposing-side. The source also calls pbCommonAnimation(""HardDriveCrash"") before the normal move animation, so its final source presentation is layered.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"SPLINTERSHOT","Splinter Shot","Splinter Shot","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Grass","Physical","35","100","5","The user unleashes a powerful blast of thorns in a wide spread, hitting foes with splintered fragments.","0","All adjacent foes","Yes","Contact,CanProtect,CanMirrorMove,Bomb","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for SPLINTERSHOT.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"BOOMINSTALL","Virus Inject","Virus Inject","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Qmarks","Status","0","85","10","The user injects the foe with a BOOMing virus. Increases all damage taken by the foe by 25%.","0","One adjacent Pokémon","No","source-specific-type-qmarks;target-NearOther","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for BOOMINSTALL.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"TRIMTACKLE","Trim Tackle","Trim Tackle","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Normal","Physical","90","100","15","The user tackles the target with a stylish charge. The user's hairstyle determines the type of this move.","0","One adjacent Pokémon","No","CanProtect,CanMirrorMove,GravityBoosted","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for TRIMTACKLE.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"STALAGBITE","Stalagbite","Stalagbite","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Rock","Physical","75","100","15","The user bites down with rock-hard fangs formed from stalagmites. May lower the target's Defense stat.","0","One adjacent Pokémon","Yes","Contact,CanProtect,CanMirrorMove,Biting","20%","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for STALAGBITE.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"GLACIALGULF","Glacial Gulf","Glacial Gulf","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Ice","Status","0","0","5","The user regains up to half of its max HP. It restores more HP in a hailstorm.","0","User","No","target-User","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for GLACIALGULF.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"GOLDENSPLASH","Golden Splash","Golden Splash","Pokemon Untamed (public project repository)","untamed-team/project-untamed","8d757cdeb132c947602dce6a9f327fc5883e84c2","PBS/moves.txt","Water","Special","80","100","10","The user splashes around, creating a dazzling display of golden water. Foes always take critical damage.","0","All adjacent foes","No","CanProtect,CanMirrorMove,CannotMetronome,CannotSketch","","","","","","","","","","","complete","Source-verified against the pinned Pokémon Untamed PBS move data and, where necessary, the project's battle-script implementation.","no dedicated custom move animation mapping source-certified in first source-wide audit","The Untamed source contains its battle-animation system and Data/PkmnAnimations.rxdata, but pinned Data/move2anim.dat has no direct player-side or opponent-side entry for GOLDENSPLASH.","no direct source move-animation mapping found","","","choose a strong existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","No animation was guessed. This is distinct from projects with no animation system at all: Untamed has animation assets, but this move is not directly mapped in the pinned move2anim table.","manifests/UNTAMED_DS_ANIMATION_PASS_10.csv"
"PLEGARIACALAMO","Quill Prayer","Plegaria Cálamo","Pokemon Armonia dataset (via xorgies/PokemonOpalo data mirror)","xorgies/PokemonOpalo","2133a2c0db1a0d8a78a6cc7090fddc62a0d0afeb","JsonTransformer/txt/armonia/moves.txt","Flying","Special","85","100","10","Deals damage and changes the user's form after the attack.","0 (normal priority)","All opposing Pokémon","No","special-flying;form-change;spread","100% source effect-chance field","","","","","","","","","","complete","Source-verified against the pinned xorgies/PokemonOpalo Armonia move-data mirror. Spanish source text is represented by an English review explanation rather than requiring the reviewer to interpret the original text.","no battle-animation assets/scripts present in the audited data mirror","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","no source animation evidence","","","choose an existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","Repository-wide searches for animation, move animation, battle animation, anim, PkmnAnimations, and Animations.rxdata returned no source evidence. The pinned Armonia moves.txt is a move-data table rather than an animation asset/mapping source. No animation was guessed.","manifests/ARMONIA_DS_ANIMATION_PASS_11.csv"
"PUNZADABURBUJA","Bubble Barb","Púa Burbuja","Pokemon Armonia dataset (via xorgies/PokemonOpalo data mirror)","xorgies/PokemonOpalo","2133a2c0db1a0d8a78a6cc7090fddc62a0d0afeb","JsonTransformer/txt/armonia/moves.txt","Water","Physical","45","100","25","Deals damage with no additional secondary effect.","0 (normal priority)","One adjacent target","No","Projectile-style attack; no extra effect recorded","No secondary effect","","","","","","","","Ataca disparando su cuerno, que es propulsado a gran velocidad.","","complete","Source-verified against the pinned xorgies/PokemonOpalo Armonia move-data mirror. Spanish source text is represented by an English review explanation rather than requiring the reviewer to interpret the original text.","no battle-animation assets/scripts present in the audited data mirror","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","no source animation evidence","","","choose an existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","Repository-wide searches for animation, move animation, battle animation, anim, PkmnAnimations, and Animations.rxdata returned no source evidence. The pinned Armonia moves.txt is a move-data table rather than an animation asset/mapping source. No animation was guessed.","manifests/ARMONIA_DS_ANIMATION_PASS_11.csv"
"FLORALETEO","Floral Flutter","Floraleteo","Pokemon Armonia dataset (via xorgies/PokemonOpalo data mirror)","xorgies/PokemonOpalo","2133a2c0db1a0d8a78a6cc7090fddc62a0d0afeb","JsonTransformer/txt/armonia/moves.txt","Grass","Special","50","100","15","Deals damage with no additional secondary effect.","0 (normal priority)","One adjacent target","No","Projectile-style attack; no extra effect recorded","No secondary effect","","","","","","","","Azota al objetivo con semillas propulsadas por un fuerte aleteo.","","complete","Source-verified against the pinned xorgies/PokemonOpalo Armonia move-data mirror. Spanish source text is represented by an English review explanation rather than requiring the reviewer to interpret the original text.","no battle-animation assets/scripts present in the audited data mirror","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","no source animation evidence","","","choose an existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","Repository-wide searches for animation, move animation, battle animation, anim, PkmnAnimations, and Animations.rxdata returned no source evidence. The pinned Armonia moves.txt is a move-data table rather than an animation asset/mapping source. No animation was guessed.","manifests/ARMONIA_DS_ANIMATION_PASS_11.csv"
"CUERNARDIENTE","Fiery Horn","Cuerno Ígneo","Pokemon Armonia dataset (via xorgies/PokemonOpalo data mirror)","xorgies/PokemonOpalo","2133a2c0db1a0d8a78a6cc7090fddc62a0d0afeb","JsonTransformer/txt/armonia/moves.txt","Fire","Physical","45","100","25","Deals damage with no additional secondary effect.","0 (normal priority)","One adjacent target","Yes","Contact; horn/fire attack; no extra effect recorded","No secondary effect","","","","","","","","Envuelve en llamas su cornamenta para luego embestir con ella.","","complete","Source-verified against the pinned xorgies/PokemonOpalo Armonia move-data mirror. Spanish source text is represented by an English review explanation rather than requiring the reviewer to interpret the original text.","no battle-animation assets/scripts present in the audited data mirror","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","no source animation evidence","","","choose an existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","Repository-wide searches for animation, move animation, battle animation, anim, PkmnAnimations, and Animations.rxdata returned no source evidence. The pinned Armonia moves.txt is a move-data table rather than an animation asset/mapping source. No animation was guessed.","manifests/ARMONIA_DS_ANIMATION_PASS_11.csv"
"FERMENTACION","Fermentation","Fermentación","Pokemon Armonia dataset (via xorgies/PokemonOpalo data mirror)","xorgies/PokemonOpalo","2133a2c0db1a0d8a78a6cc7090fddc62a0d0afeb","JsonTransformer/txt/armonia/moves.txt","Poison","Special","50","100","10","Deals damage and destroys/melts the the target's held Berry.","0 (normal priority)","All opposing Pokémon","No","special-poison;berry-destroy;spread","","","","","","","","","","","complete","Source-verified against the pinned xorgies/PokemonOpalo Armonia move-data mirror. Spanish source text is represented by an English review explanation rather than requiring the reviewer to interpret the original text.","no battle-animation assets/scripts present in the audited data mirror","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","no source animation evidence","","","choose an existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","Repository-wide searches for animation, move animation, battle animation, anim, PkmnAnimations, and Animations.rxdata returned no source evidence. The pinned Armonia moves.txt is a move-data table rather than an animation asset/mapping source. No animation was guessed.","manifests/ARMONIA_DS_ANIMATION_PASS_11.csv"
"PROTOPLUMA","Proto Feather","Protopluma","Pokemon Armonia dataset (via xorgies/PokemonOpalo data mirror)","xorgies/PokemonOpalo","2133a2c0db1a0d8a78a6cc7090fddc62a0d0afeb","JsonTransformer/txt/armonia/moves.txt","Rock","Physical","60","100","15","Deals 60 base-power physical Rock-type damage with 100% accuracy and 15 PP. The source description says the move can make the target flinch, but the pinned Armonia row stores an effect chance of 0%. Because the same 00F effect family is used by flinching moves such as Bite, Air Slash, Headbutt, Zen Headbutt, Waterfall, and Rock Slide, the intended secondary effect is clearly flinching; however, the audited data does not provide a nonzero percentage for Protopluma.","0 (normal priority)","one adjacent target","No","physical-rock;flinch;wing","Source conflict: description says it may flinch; pinned row stores 0%","None","","","","","","","Envuelve sus alas en energía prehistórica y golpea. Puede hacer retroceder al objetivo.","Source conflict: the description mentions a possible flinch, while the machine-readable effect chance is 0. The approval board treats the actual data row as the current behavior and flags the text discrepancy.","source-conflict","Verified against the pinned Armonia move-data mirror in xorgies/PokemonOpalo.","no battle-animation assets/scripts present in the audited data mirror","The audited xorgies/PokemonOpalo Armonia mirror exposes move-definition/mechanics data in JsonTransformer/txt/armonia/moves.txt, but no move-animation assets or per-move visual mapping data were found in the repository.","no source animation evidence","","","choose an existing Platinum/hg-engine DS animation analog or build/adapt a new DS animation during implementation","Repository-wide searches for animation, move animation, battle animation, anim, PkmnAnimations, and Animations.rxdata returned no source evidence. The pinned Armonia moves.txt is a move-data table rather than an animation asset/mapping source. No animation was guessed.","manifests/ARMONIA_DS_ANIMATION_PASS_11.csv"
