move_id,move_constant,generation,effect_id,effect_constant,effect_script,upstream_flag_unimplemented,source_commit
874,MOVE_TORCH_SONG,Gen 9,276,MOVE_EFFECT_RAISE_SP_ATK_HIT,mechanics/hg-engine/effects/effect_script_0276_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
875,MOVE_AQUA_STEP,Gen 9,285,MOVE_EFFECT_RAISE_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0285_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
876,MOVE_RAGING_BULL,Gen 9,186,MOVE_EFFECT_REMOVE_SCREENS,mechanics/hg-engine/effects/effect_script_0186_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
877,MOVE_MAKE_IT_RAIN,Gen 9,360,MOVE_EFFECT_MAKE_IT_RAIN,mechanics/hg-engine/effects/effect_script_0360_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
878,MOVE_PSYBLADE,Gen 9,300,MOVE_EFFECT_PSYBLADE,mechanics/hg-engine/effects/effect_script_0300_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
879,MOVE_HYDRO_STEAM,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
880,MOVE_RUINATION,Gen 9,40,MOVE_EFFECT_HALVE_HP,mechanics/hg-engine/effects/effect_script_0040_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
881,MOVE_COLLISION_COURSE,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
882,MOVE_ELECTRO_DRIFT,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
883,MOVE_SHED_TAIL,Gen 9,304,MOVE_EFFECT_SHED_TAIL,mechanics/hg-engine/effects/effect_script_0304_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
884,MOVE_CHILLY_RECEPTION,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
885,MOVE_TIDY_UP,Gen 9,370,MOVE_EFFECT_TIDY_UP,mechanics/hg-engine/effects/effect_script_0370_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
886,MOVE_SNOWSCAPE,Gen 9,319,MOVE_EFFECT_WEATHER_SNOW,mechanics/hg-engine/effects/effect_script_0319_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
887,MOVE_POUNCE,Gen 9,70,MOVE_EFFECT_LOWER_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0070_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
888,MOVE_TRAILBLAZE,Gen 9,285,MOVE_EFFECT_RAISE_SPEED_HIT,mechanics/hg-engine/effects/effect_script_0285_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
889,MOVE_CHILLING_WATER,Gen 9,68,MOVE_EFFECT_LOWER_ATTACK_HIT,mechanics/hg-engine/effects/effect_script_0068_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
890,MOVE_HYPER_DRILL,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
891,MOVE_TWIN_BEAM,Gen 9,44,MOVE_EFFECT_HIT_TWICE,mechanics/hg-engine/effects/effect_script_0044_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
892,MOVE_RAGE_FIST,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
893,MOVE_ARMOR_CANNON,Gen 9,229,MOVE_EFFECT_USER_DEF_SP_DEF_DOWN_HIT,mechanics/hg-engine/effects/effect_script_0229_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
894,MOVE_BITTER_BLADE,Gen 9,3,MOVE_EFFECT_RECOVER_HALF_DAMAGE_DEALT,mechanics/hg-engine/effects/effect_script_0003_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
895,MOVE_DOUBLE_SHOCK,Gen 9,394,MOVE_EFFECT_REMOVE_USER_ELECTRIC_TYPE_HIT,mechanics/hg-engine/effects/effect_script_0394_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
896,MOVE_GIGATON_HAMMER,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
897,MOVE_COMEUPPANCE,Gen 9,227,MOVE_EFFECT_METAL_BURST,mechanics/hg-engine/effects/effect_script_0227_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
898,MOVE_AQUA_CUTTER,Gen 9,43,MOVE_EFFECT_HIGH_CRITICAL,mechanics/hg-engine/effects/effect_script_0043_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
899,MOVE_BLAZING_TORQUE,Gen 9,4,MOVE_EFFECT_BURN_HIT,mechanics/hg-engine/effects/effect_script_0004_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
900,MOVE_WICKED_TORQUE,Gen 9,301,MOVE_EFFECT_SLEEP_HIT,mechanics/hg-engine/effects/effect_script_0301_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
901,MOVE_NOXIOUS_TORQUE,Gen 9,2,MOVE_EFFECT_POISON_HIT,mechanics/hg-engine/effects/effect_script_0002_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
902,MOVE_COMBAT_TORQUE,Gen 9,6,MOVE_EFFECT_PARALYZE_HIT,mechanics/hg-engine/effects/effect_script_0006_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
903,MOVE_MAGICAL_TORQUE,Gen 9,76,MOVE_EFFECT_CONFUSE_HIT,mechanics/hg-engine/effects/effect_script_0076_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
904,MOVE_BLOOD_MOON,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
905,MOVE_MATCHA_GOTCHA,Gen 9,348,MOVE_EFFECT_RECOVER_HALF_DAMAGE_DEALT_BURN_HIT,mechanics/hg-engine/effects/effect_script_0348_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
906,MOVE_SYRUP_BOMB,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
907,MOVE_IVY_CUDGEL,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
908,MOVE_ELECTRO_SHOT,Gen 9,325,MOVE_EFFECT_CHARGE_TURN_SP_ATK_UP_RAIN_SKIPS,mechanics/hg-engine/effects/effect_script_0325_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
909,MOVE_TERA_STARSTORM,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
910,MOVE_FICKLE_BEAM,Gen 9,349,MOVE_EFFECT_FICKLE_BEAM,mechanics/hg-engine/effects/effect_script_0349_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
911,MOVE_BURNING_BULWARK,Gen 9,111,MOVE_EFFECT_PROTECT,mechanics/hg-engine/effects/effect_script_0111_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
912,MOVE_THUNDERCLAP,Gen 9,248,MOVE_EFFECT_HIT_FIRST_IF_TARGET_ATTACKING,mechanics/hg-engine/effects/effect_script_0248_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
913,MOVE_MIGHTY_CLEAVE,Gen 9,405,MOVE_EFFECT_IGNORE_PROTECT,mechanics/hg-engine/effects/effect_script_0405_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
914,MOVE_TACHYON_CUTTER,Gen 9,44,MOVE_EFFECT_HIT_TWICE,mechanics/hg-engine/effects/effect_script_0044_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
915,MOVE_HARD_PRESS,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
916,MOVE_DRAGON_CHEER,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
917,MOVE_ALLURING_VOICE,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
918,MOVE_TEMPER_FLARE,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
919,MOVE_SUPERCELL_SLAM,Gen 9,45,MOVE_EFFECT_CRASH_ON_MISS,mechanics/hg-engine/effects/effect_script_0045_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
920,MOVE_PSYCHIC_NOISE,Gen 9,320,MOVE_EFFECT_PREVENT_HEALING_HIT,mechanics/hg-engine/effects/effect_script_0320_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
921,MOVE_UPPER_HAND,Gen 9,0,MOVE_EFFECT_HIT,mechanics/hg-engine/effects/effect_script_0000_*.s,yes,398a3020943f1ae98987e5b12b73d9086bbba3ce
922,MOVE_MALIGNANT_CHAIN,Gen 9,202,MOVE_EFFECT_BADLY_POISON_HIT,mechanics/hg-engine/effects/effect_script_0202_*.s,no,398a3020943f1ae98987e5b12b73d9086bbba3ce
